Term,Status,Section,Location,Lecture Days,Lecture Time,Lecture Location,Seminar Days,Seminar Time,Seminar Location,Lab Days,Lab Time,Lab Location,Distance Education,Electronic,Independent Study,Exam Day,Exam Time,Exam Location,Faculty,Capacity,Credits,Academic Level
Fall 2022,Open,CHEM*3750*0109 (7135) Organic Chemistry II,Guelph," Tues, Thur",08:30AM - 09:50AM,"MCKN, Room 117", , , , Wed,07:00PM - 09:50PM,"SSC, Room 2111",FALSE,FALSE,FALSE, Tues,02:30PM - 04:30PM (2022/12/13),TBA,D. O'Flaherty, 3 / 14,0.5,Undergraduate
Fall 2022,Open,CHEM*3750*0111 (7137) Organic Chemistry II,Guelph," Tues, Thur",08:30AM - 09:50AM,"MCKN, Room 117", , , , Thur,02:30PM - 05:20PM,"SSC, Room 2111",FALSE,FALSE,FALSE, Tues,02:30PM - 04:30PM (2022/12/13),TBA,D. O'Flaherty, 2 / 14,0.5,Undergraduate
Fall 2022,Open,CHEM*3750*0113 (7139) Organic Chemistry II,Guelph," Tues, Thur",08:30AM - 09:50AM,"MCKN, Room 117", , , , Thur,07:00PM - 09:50PM,"SSC, Room 2111",FALSE,FALSE,FALSE, Tues,02:30PM - 04:30PM (2022/12/13),TBA,D. O'Flaherty, 1 / 14,0.5,Undergraduate
Fall 2022,Closed,CHEM*3750*01XX (7141) Organic Chemistry II,Guelph," Tues, Thur",08:30AM - 09:50AM,"MCKN, Room 117", , , ,TBA,TBA,TBA,FALSE,FALSE,FALSE, Tues,02:30PM - 04:30PM (2022/12/13),TBA,D. O'Flaherty, 0 / 0,0.5,Undergraduate
Fall 2022,Open,CHEM*3860*0101 (7142) Quantum Chemistry,Guelph," Mon, Wed",08:30AM - 09:50AM,"MCKN, Room 309", Wed,02:30PM - 03:20PM,"MCKN, Room 309", , , ,FALSE,FALSE,FALSE, Mon,08:30AM - 10:30AM (2022/12/12),TBA,L. Chen, 13 / 29,0.5,Undergraduate
Fall 2022,Open,CHEM*4620*01 (7143) Adv. Topics in Inorganic Chem.,Guelph," Mon, Wed, Fri",10:30AM - 11:20AM,"MINS, Room 101", , , , , , ,FALSE,FALSE,FALSE, , , ,D. Soldatov, 21 / 25,0.5,Undergraduate
Fall 2022,Open,CHEM*4730*01 (7144) Synthetic Organic Chemistry,Guelph," Tues, Thur",11:30AM - 12:50PM,"MCLN, Room 101", , , , , , ,FALSE,FALSE,FALSE, Thur,08:30AM - 10:30AM (2022/12/15),TBA,W. Tam, 24 / 40,0.5,Undergraduate
Fall 2022,Open,CHEM*4740*01 (7145) Topics in Bio-Organic Chem,Guelph," Mon, Wed, Fri",08:30AM - 09:20AM,"MCKN, Room 228", , , , , , ,FALSE,FALSE,FALSE, Mon,08:30AM - 10:30AM (2022/12/12),TBA,D. O'Flaherty, 6 / 30,0.5,Undergraduate
Fall 2022,Open,CHEM*4900*01 (7146) Chemistry Research Project I,Guelph, , , , , , ,TBA,TBA,TBA,FALSE,FALSE,FALSE, , , ,TBA, 3 / 15,1,Undergraduate
Fall 2022,Open,CHEM*4910*01 (7147) Chemistry Research Project II,Guelph, , , , , , ,TBA,TBA,TBA,FALSE,FALSE,FALSE, , , ,TBA, 6 / 10,1,Undergraduate
Fall 2022,Closed,CIS*1200*DE01 (7161) Introduction to Computing,Guelph, , , , , , , , , ,TRUE,FALSE,FALSE, Tues,08:30AM - 10:30AM (2022/12/13),TBA,TBA, 0 / 400,0.5,Undergraduate
Fall 2022,Closed,CIS*1250*0101 (7162) Software Design I,Guelph," Mon, Wed, Fri",04:30PM - 05:20PM,"LA, Room 204", , , , Wed,02:30PM - 04:20PM,"THRN, Room 2420",FALSE,FALSE,FALSE, Tues,11:30AM - 01:30PM (2022/12/13),TBA,R. Chaturvedi, 0 / 27,0.5,Undergraduate
Fall 2022,Closed,CIS*1250*0102 (7163) Software Design I,Guelph," Mon, Wed, Fri",04:30PM - 05:20PM,"LA, Room 204", , , , Tues,08:30AM - 10:20AM,"THRN, Room 2420",FALSE,FALSE,FALSE, Tues,11:30AM - 01:30PM (2022/12/13),TBA,R. Chaturvedi, 0 / 27,0.5,Undergraduate
Fall 2022,Closed,CIS*1250*0103 (7164) Software Design I,Guelph," Mon, Wed, Fri",04:30PM - 05:20PM,"LA, Room 204", , , , Thur,08:30AM - 10:20AM,"THRN, Room 2420",FALSE,FALSE,FALSE, Tues,11:30AM - 01:30PM (2022/12/13),TBA,R. Chaturvedi, 0 / 27,0.5,Undergraduate
Fall 2022,Closed,CIS*1250*0104 (9440) Software Design I,Guelph," Mon, Wed, Fri",04:30PM - 05:20PM,"LA, Room 204", , , , Fri,02:30PM - 04:20PM,"THRN, Room 2420",FALSE,FALSE,FALSE, Tues,11:30AM - 01:30PM (2022/12/13),TBA,R. Chaturvedi, 0 / 27,0.5,Undergraduate
Fall 2022,Closed,CIS*1300*0101 (7165) Programming,Guelph," Tues, Thur",02:30PM - 03:50PM,"ROZH, Room 101", , , , Fri,11:30AM - 01:20PM,"REYN, Room 0002",FALSE,FALSE,FALSE, Fri,08:30AM - 10:30AM (2022/12/09),TBA,R. Chaturvedi, 0 / 33,0.5,Undergraduate
Fall 2022,Closed,CIS*1300*0102 (7166) Programming,Guelph," Tues, Thur",02:30PM - 03:50PM,"ROZH, Room 101", , , , Mon,08:30AM - 10:20AM,"REYN, Room 0002",FALSE,FALSE,FALSE, Fri,08:30AM - 10:30AM (2022/12/09),TBA,R. Chaturvedi, 0 / 33,0.5,Undergraduate
Fall 2022,Closed,CIS*1300*0103 (7167) Programming,Guelph," Tues, Thur",02:30PM - 03:50PM,"ROZH, Room 101", , , , Fri,08:30AM - 10:20AM,"REYN, Room 0002",FALSE,FALSE,FALSE, Fri,08:30AM - 10:30AM (2022/12/09),TBA,R. Chaturvedi, 0 / 33,0.5,Undergraduate
Fall 2022,Closed,CIS*1300*0104 (7168) Programming,Guelph," Tues, Thur",02:30PM - 03:50PM,"ROZH, Room 101", , , , Mon,02:30PM - 04:20PM,"REYN, Room 0002",FALSE,FALSE,FALSE, Fri,08:30AM - 10:30AM (2022/12/09),TBA,R. Chaturvedi, 0 / 33,0.5,Undergraduate
Fall 2022,Closed,CIS*1300*0105 (7169) Programming,Guelph," Tues, Thur",02:30PM - 03:50PM,"ROZH, Room 101", , , , Mon,11:30AM - 01:20PM,"REYN, Room 0002",FALSE,FALSE,FALSE, Fri,08:30AM - 10:30AM (2022/12/09),TBA,R. Chaturvedi, 0 / 33,0.5,Undergraduate
Fall 2022,Closed,CIS*1300*0106 (7170) Programming,Guelph," Tues, Thur",02:30PM - 03:50PM,"ROZH, Room 101", , , , Tues,08:30AM - 10:20AM,"REYN, Room 0002",FALSE,FALSE,FALSE, Fri,08:30AM - 10:30AM (2022/12/09),TBA,R. Chaturvedi, 0 / 33,0.5,Undergraduate
Fall 2022,Closed,CIS*1300*0107 (7171) Programming,Guelph," Tues, Thur",02:30PM - 03:50PM,"ROZH, Room 101", , , , Wed,11:30AM - 01:20PM,"REYN, Room 0002",FALSE,FALSE,FALSE, Fri,08:30AM - 10:30AM (2022/12/09),TBA,R. Chaturvedi, 0 / 33,0.5,Undergraduate
Fall 2022,Closed,CIS*1300*0108 (7172) Programming,Guelph," Tues, Thur",02:30PM - 03:50PM,"ROZH, Room 101", , , , Thur,08:30AM - 10:20AM,"REYN, Room 0002",FALSE,FALSE,FALSE, Fri,08:30AM - 10:30AM (2022/12/09),TBA,R. Chaturvedi, 0 / 33,0.5,Undergraduate
Fall 2022,Closed,CIS*1300*0109 (7173) Programming,Guelph," Tues, Thur",02:30PM - 03:50PM,"ROZH, Room 101", , , , Wed,02:30PM - 04:20PM,"REYN, Room 0002",FALSE,FALSE,FALSE, Fri,08:30AM - 10:30AM (2022/12/09),TBA,R. Chaturvedi, 0 / 33,0.5,Undergraduate
Fall 2022,Closed,CIS*1300*0110 (7174) Programming,Guelph," Tues, Thur",02:30PM - 03:50PM,"ROZH, Room 101", , , , Wed,08:30AM - 10:20AM,"REYN, Room 0002",FALSE,FALSE,FALSE, Fri,08:30AM - 10:30AM (2022/12/09),TBA,R. Chaturvedi, 0 / 33,0.5,Undergraduate
Fall 2022,Closed,CIS*1500*0101 (7175) Introduction to Programming,Guelph," Tues, Thur",10:00AM - 11:20AM,"THRN, Room 1200", , , , Wed,09:30AM - 10:20AM,"THRN, Room 3401",FALSE,FALSE,FALSE, Thur,11:30AM - 01:30PM (2022/12/15),TBA,TBA, 0 / 20,0.5,Undergraduate
Fall 2022,Closed,CIS*1500*0102 (7176) Introduction to Programming,Guelph," Tues, Thur",10:00AM - 11:20AM,"THRN, Room 1200", , , , Wed,11:30AM - 12:20PM,"THRN, Room 3401",FALSE,FALSE,FALSE, Thur,11:30AM - 01:30PM (2022/12/15),TBA,TBA, 0 / 20,0.5,Undergraduate
Fall 2022,Closed,CIS*1500*0103 (7177) Introduction to Programming,Guelph," Tues, Thur",10:00AM - 11:20AM,"THRN, Room 1200", , , , Wed,10:30AM - 11:20AM,"THRN, Room 3401",FALSE,FALSE,FALSE, Thur,11:30AM - 01:30PM (2022/12/15),TBA,TBA, 0 / 20,0.5,Undergraduate
Fall 2022,Closed,CIS*1500*0104 (7178) Introduction to Programming,Guelph," Tues, Thur",10:00AM - 11:20AM,"THRN, Room 1200", , , , Wed,03:30PM - 04:20PM,"THRN, Room 3401",FALSE,FALSE,FALSE, Thur,11:30AM - 01:30PM (2022/12/15),TBA,TBA, 0 / 20,0.5,Undergraduate
Fall 2022,Closed,CIS*1500*0105 (7179) Introduction to Programming,Guelph," Tues, Thur",10:00AM - 11:20AM,"THRN, Room 1200", , , , Mon,12:30PM - 01:20PM,"THRN, Room 3401",FALSE,FALSE,FALSE, Thur,11:30AM - 01:30PM (2022/12/15),TBA,TBA, 0 / 20,0.5,Undergraduate
Fall 2022,Closed,CIS*1500*0106 (7180) Introduction to Programming,Guelph," Tues, Thur",10:00AM - 11:20AM,"THRN, Room 1200", , , , Mon,04:30PM - 05:20PM,"THRN, Room 3401",FALSE,FALSE,FALSE, Thur,11:30AM - 01:30PM (2022/12/15),TBA,TBA, 0 / 20,0.5,Undergraduate
Fall 2022,Closed,CIS*1500*0107 (7181) Introduction to Programming,Guelph," Tues, Thur",10:00AM - 11:20AM,"THRN, Room 1200", , , , Mon,01:30PM - 02:20PM,"THRN, Room 3401",FALSE,FALSE,FALSE, Thur,11:30AM - 01:30PM (2022/12/15),TBA,TBA, 0 / 20,0.5,Undergraduate
Fall 2022,Closed,CIS*1500*0108 (7182) Introduction to Programming,Guelph," Tues, Thur",10:00AM - 11:20AM,"THRN, Room 1200", , , , Mon,11:30AM - 12:20PM,"THRN, Room 3401",FALSE,FALSE,FALSE, Thur,11:30AM - 01:30PM (2022/12/15),TBA,TBA, 0 / 20,0.5,Undergraduate
Fall 2022,Closed,CIS*1500*0109 (7183) Introduction to Programming,Guelph," Tues, Thur",10:00AM - 11:20AM,"THRN, Room 1200", , , , Wed,12:30PM - 01:20PM,"THRN, Room 3401",FALSE,FALSE,FALSE, Thur,11:30AM - 01:30PM (2022/12/15),TBA,TBA, 0 / 20,0.5,Undergraduate
Fall 2022,Closed,CIS*1500*0110 (7184) Introduction to Programming,Guelph," Tues, Thur",10:00AM - 11:20AM,"THRN, Room 1200", , , , Mon,03:30PM - 04:20PM,"THRN, Room 3401",FALSE,FALSE,FALSE, Thur,11:30AM - 01:30PM (2022/12/15),TBA,TBA, 0 / 20,0.5,Undergraduate
Fall 2022,Closed,CIS*1500*0111 (7185) Introduction to Programming,Guelph," Tues, Thur",10:00AM - 11:20AM,"THRN, Room 1200", , , , Wed,01:30PM - 02:20PM,"THRN, Room 3401",FALSE,FALSE,FALSE, Thur,11:30AM - 01:30PM (2022/12/15),TBA,TBA, 0 / 20,0.5,Undergraduate
Fall 2022,Closed,CIS*1500*0112 (7186) Introduction to Programming,Guelph," Tues, Thur",10:00AM - 11:20AM,"THRN, Room 1200", , , , Wed,08:30AM - 09:20AM,"THRN, Room 3401",FALSE,FALSE,FALSE, Thur,11:30AM - 01:30PM (2022/12/15),TBA,TBA, 0 / 20,0.5,Undergraduate
Fall 2022,Closed,CIS*1500*0113 (7187) Introduction to Programming,Guelph," Tues, Thur",10:00AM - 11:20AM,"THRN, Room 1200", , , , Wed,04:30PM - 05:20PM,"THRN, Room 3401",FALSE,FALSE,FALSE, Thur,11:30AM - 01:30PM (2022/12/15),TBA,TBA, 0 / 20,0.5,Undergraduate
Fall 2022,Closed,CIS*1910*0101 (7188) Discrete Structures in Comp I,Guelph," Tues, Thur",01:00PM - 02:20PM,"ROZH, Room 101", , , , Mon,11:30AM - 01:20PM,"MCKN, Room 318",FALSE,FALSE,FALSE, Mon,08:30AM - 10:30AM (2022/12/12),TBA,P. Matsakis, 0 / 29,0.5,Undergraduate
Fall 2022,Closed,CIS*1910*0102 (7189) Discrete Structures in Comp I,Guelph," Tues, Thur",01:00PM - 02:20PM,"ROZH, Room 101", , , , Mon,07:00PM - 08:50PM,"MCKN, Room 235",FALSE,FALSE,FALSE, Mon,08:30AM - 10:30AM (2022/12/12),TBA,P. Matsakis, 0 / 29,0.5,Undergraduate
Fall 2022,Closed,CIS*1910*0103 (7190) Discrete Structures in Comp I,Guelph," Tues, Thur",01:00PM - 02:20PM,"ROZH, Room 101", , , , Tues,07:00PM - 08:50PM,"MCKN, Room 235",FALSE,FALSE,FALSE, Mon,08:30AM - 10:30AM (2022/12/12),TBA,P. Matsakis, 0 / 29,0.5,Undergraduate
Fall 2022,Closed,CIS*1910*0104 (7191) Discrete Structures in Comp I,Guelph," Tues, Thur",01:00PM - 02:20PM,"ROZH, Room 101", , , , Mon,02:30PM - 04:20PM,"MCKN, Room 234",FALSE,FALSE,FALSE, Mon,08:30AM - 10:30AM (2022/12/12),TBA,P. Matsakis, 0 / 29,0.5,Undergraduate
Fall 2022,Closed,CIS*1910*0105 (7192) Discrete Structures in Comp I,Guelph," Tues, Thur",01:00PM - 02:20PM,"ROZH, Room 101", , , , Wed,12:30PM - 02:20PM,"MCKN, Room 235",FALSE,FALSE,FALSE, Mon,08:30AM - 10:30AM (2022/12/12),TBA,P. Matsakis, 0 / 29,0.5,Undergraduate
Fall 2022,Closed,CIS*1910*0106 (7193) Discrete Structures in Comp I,Guelph," Tues, Thur",01:00PM - 02:20PM,"ROZH, Room 101", , , , Fri,12:30PM - 02:20PM,"MCKN, Room 235",FALSE,FALSE,FALSE, Mon,08:30AM - 10:30AM (2022/12/12),TBA,P. Matsakis, 0 / 29,0.5,Undergraduate
Fall 2022,Closed,CIS*1910*0107 (7194) Discrete Structures in Comp I,Guelph," Tues, Thur",01:00PM - 02:20PM,"ROZH, Room 101", , , , Fri,02:30PM - 04:20PM,"MCKN, Room 235",FALSE,FALSE,FALSE, Mon,08:30AM - 10:30AM (2022/12/12),TBA,P. Matsakis, 0 / 29,0.5,Undergraduate
Fall 2022,Closed,CIS*1910*0108 (7195) Discrete Structures in Comp I,Guelph," Tues, Thur",01:00PM - 02:20PM,"ROZH, Room 101", , , , Thur,07:00PM - 08:50PM,"MCKN, Room 235",FALSE,FALSE,FALSE, Mon,08:30AM - 10:30AM (2022/12/12),TBA,P. Matsakis, 0 / 29,0.5,Undergraduate
Fall 2022,Closed,CIS*1910*0109 (9441) Discrete Structures in Comp I,Guelph," Tues, Thur",01:00PM - 02:20PM,"ROZH, Room 101", , , , Wed,07:00PM - 08:50PM,"MCKN, Room 234",FALSE,FALSE,FALSE, Mon,08:30AM - 10:30AM (2022/12/12),TBA,P. Matsakis, 0 / 29,0.5,Undergraduate
Fall 2022,Closed,CIS*1910*0110 (9442) Discrete Structures in Comp I,Guelph," Tues, Thur",01:00PM - 02:20PM,"ROZH, Room 101", , , , Wed,02:30PM - 04:20PM,"MCKN, Room 238",FALSE,FALSE,FALSE, Mon,08:30AM - 10:30AM (2022/12/12),TBA,P. Matsakis, 0 / 29,0.5,Undergraduate
Fall 2022,Closed,CIS*2030*0101 (7196) Structure/Applicat - Microcomp,Guelph," Mon, Wed, Fri",03:30PM - 04:20PM,"AD-A, Room REMOTE (more)...", , , , , , ,FALSE,FALSE,FALSE, , , ,G. Grewal, 0 / 9,0.5,Undergraduate
Fall 2022,Closed,CIS*2030*0102 (7197) Structure/Applicat - Microcomp,Guelph," Mon, Wed, Fri",03:30PM - 04:20PM,"AD-A, Room REMOTE (more)...", , , , , , ,FALSE,FALSE,FALSE, , , ,G. Grewal, 0 / 9,0.5,Undergraduate
Fall 2022,Closed,CIS*2030*0103 (7198) Structure/Applicat - Microcomp,Guelph," Mon, Wed, Fri",03:30PM - 04:20PM,"AD-A, Room REMOTE (more)...", , , , , , ,FALSE,FALSE,FALSE, , , ,G. Grewal, 0 / 9,0.5,Undergraduate
Fall 2022,Closed,CIS*2030*0104 (7199) Structure/Applicat - Microcomp,Guelph," Mon, Wed, Fri",03:30PM - 04:20PM,"AD-A, Room REMOTE (more)...", , , , , , ,FALSE,FALSE,FALSE, , , ,G. Grewal, 0 / 9,0.5,Undergraduate
Fall 2022,Closed,CIS*2030*0105 (7200) Structure/Applicat - Microcomp,Guelph," Mon, Wed, Fri",03:30PM - 04:20PM,"AD-A, Room REMOTE (more)...", , , , , , ,FALSE,FALSE,FALSE, , , ,G. Grewal, 0 / 9,0.5,Undergraduate
Fall 2022,Closed,CIS*2030*0106 (7201) Structure/Applicat - Microcomp,Guelph," Mon, Wed, Fri",03:30PM - 04:20PM,"AD-A, Room REMOTE (more)...", , , , , , ,FALSE,FALSE,FALSE, , , ,G. Grewal, 0 / 9,0.5,Undergraduate
Fall 2022,Closed,CIS*2030*0107 (7202) Structure/Applicat - Microcomp,Guelph," Mon, Wed, Fri",03:30PM - 04:20PM,"AD-A, Room REMOTE (more)...", , , , , , ,FALSE,FALSE,FALSE, , , ,G. Grewal, 0 / 9,0.5,Undergraduate
Fall 2022,Closed,CIS*2030*0108 (7203) Structure/Applicat - Microcomp,Guelph," Mon, Wed, Fri",03:30PM - 04:20PM,"AD-A, Room REMOTE (more)...", , , , , , ,FALSE,FALSE,FALSE, , , ,G. Grewal, 0 / 9,0.5,Undergraduate
Fall 2022,Closed,CIS*2030*0109 (7204) Structure/Applicat - Microcomp,Guelph," Mon, Wed, Fri",03:30PM - 04:20PM,"AD-A, Room REMOTE (more)...", , , , , , ,FALSE,FALSE,FALSE, , , ,G. Grewal, 0 / 9,0.5,Undergraduate
Fall 2022,Closed,CIS*2030*0110 (7205) Structure/Applicat - Microcomp,Guelph," Mon, Wed, Fri",03:30PM - 04:20PM,"AD-A, Room REMOTE (more)...", , , , , , ,FALSE,FALSE,FALSE, , , ,G. Grewal, 0 / 9,0.5,Undergraduate
Fall 2022,Closed,CIS*2030*0201 (7206) Structure/Applicat - Microcomp,Guelph," Mon, Wed, Fri",11:30AM - 12:20PM,"AD-A, Room REMOTE (more)...", , , , , , ,FALSE,FALSE,FALSE, , , ,G. Grewal, 0 / 9,0.5,Undergraduate
Fall 2022,Closed,CIS*2030*0202 (7207) Structure/Applicat - Microcomp,Guelph," Mon, Wed, Fri",11:30AM - 12:20PM,"AD-A, Room REMOTE (more)...", , , , , , ,FALSE,FALSE,FALSE, , , ,G. Grewal, 0 / 9,0.5,Undergraduate
Fall 2022,Closed,CIS*2030*0203 (7208) Structure/Applicat - Microcomp,Guelph," Mon, Wed, Fri",11:30AM - 12:20PM,"AD-A, Room REMOTE (more)...", , , , , , ,FALSE,FALSE,FALSE, , , ,G. Grewal, 0 / 9,0.5,Undergraduate
Fall 2022,Closed,CIS*2030*0204 (7209) Structure/Applicat - Microcomp,Guelph," Mon, Wed, Fri",11:30AM - 12:20PM,"AD-A, Room REMOTE (more)...", , , , , , ,FALSE,FALSE,FALSE, , , ,G. Grewal, 0 / 9,0.5,Undergraduate
Fall 2022,Closed,CIS*2030*0205 (7210) Structure/Applicat - Microcomp,Guelph," Mon, Wed, Fri",11:30AM - 12:20PM,"AD-A, Room REMOTE (more)...", , , , , , ,FALSE,FALSE,FALSE, , , ,G. Grewal, 0 / 9,0.5,Undergraduate
Fall 2022,Closed,CIS*2030*0206 (7211) Structure/Applicat - Microcomp,Guelph," Mon, Wed, Fri",11:30AM - 12:20PM,"AD-A, Room REMOTE (more)...", , , , , , ,FALSE,FALSE,FALSE, , , ,G. Grewal, 0 / 9,0.5,Undergraduate
Fall 2022,Closed,CIS*2030*0207 (7212) Structure/Applicat - Microcomp,Guelph," Mon, Wed, Fri",11:30AM - 12:20PM,"AD-A, Room REMOTE (more)...", , , , , , ,FALSE,FALSE,FALSE, , , ,G. Grewal, 0 / 9,0.5,Undergraduate
Fall 2022,Closed,CIS*2030*0208 (7213) Structure/Applicat - Microcomp,Guelph," Mon, Wed, Fri",11:30AM - 12:20PM,"AD-A, Room REMOTE (more)...", , , , , , ,FALSE,FALSE,FALSE, , , ,G. Grewal, 0 / 9,0.5,Undergraduate
Fall 2022,Closed,CIS*2030*0209 (7214) Structure/Applicat - Microcomp,Guelph," Mon, Wed, Fri",11:30AM - 12:20PM,"AD-A, Room REMOTE (more)...", , , , , , ,FALSE,FALSE,FALSE, , , ,G. Grewal, 0 / 9,0.5,Undergraduate
Fall 2022,Closed,CIS*2030*0210 (7215) Structure/Applicat - Microcomp,Guelph," Mon, Wed, Fri",11:30AM - 12:20PM,"AD-A, Room REMOTE (more)...", , , , , , ,FALSE,FALSE,FALSE, , , ,G. Grewal, 0 / 9,0.5,Undergraduate
Fall 2022,Closed,CIS*2430*0101 (7216) Object Oriented Programming,Guelph," Mon, Wed, Fri",04:30PM - 05:20PM,"AD-S, Room VIRTUAL", , , , Wed,08:30AM - 10:20AM,"AD-S, Room VIRTUAL",FALSE,FALSE,FALSE, Mon,08:30AM - 10:30AM (2022/12/05),TBA,J. McCuaig, 0 / 17,0.5,Undergraduate
Fall 2022,Closed,CIS*2430*0102 (7217) Object Oriented Programming,Guelph," Mon, Wed, Fri",04:30PM - 05:20PM,"AD-S, Room VIRTUAL", , , , Tues,11:30AM - 01:20PM,"AD-S, Room VIRTUAL",FALSE,FALSE,FALSE, Mon,08:30AM - 10:30AM (2022/12/05),TBA,J. McCuaig, 0 / 17,0.5,Undergraduate
Fall 2022,Closed,CIS*2430*0103 (7218) Object Oriented Programming,Guelph," Mon, Wed, Fri",04:30PM - 05:20PM,"AD-S, Room VIRTUAL", , , , Mon,12:30PM - 02:20PM,"AD-S, Room VIRTUAL",FALSE,FALSE,FALSE, Mon,08:30AM - 10:30AM (2022/12/05),TBA,J. McCuaig, 0 / 17,0.5,Undergraduate
Fall 2022,Closed,CIS*2430*0104 (7219) Object Oriented Programming,Guelph," Mon, Wed, Fri",04:30PM - 05:20PM,"AD-S, Room VIRTUAL", , , , Fri,12:30PM - 02:20PM,"AD-S, Room VIRTUAL",FALSE,FALSE,FALSE, Mon,08:30AM - 10:30AM (2022/12/05),TBA,J. McCuaig, 0 / 17,0.5,Undergraduate
Fall 2022,Closed,CIS*2430*0105 (7220) Object Oriented Programming,Guelph," Mon, Wed, Fri",04:30PM - 05:20PM,"AD-S, Room VIRTUAL", , , , Thur,08:30AM - 10:20AM,"AD-S, Room VIRTUAL",FALSE,FALSE,FALSE, Mon,08:30AM - 10:30AM (2022/12/05),TBA,J. McCuaig, 0 / 17,0.5,Undergraduate
Fall 2022,Closed,CIS*2430*0106 (7221) Object Oriented Programming,Guelph," Mon, Wed, Fri",04:30PM - 05:20PM,"AD-S, Room VIRTUAL", , , , Wed,07:00PM - 08:50PM,"AD-S, Room VIRTUAL",FALSE,FALSE,FALSE, Mon,08:30AM - 10:30AM (2022/12/05),TBA,J. McCuaig, 0 / 17,0.5,Undergraduate
Fall 2022,Closed,CIS*2430*0107 (7222) Object Oriented Programming,Guelph," Mon, Wed, Fri",04:30PM - 05:20PM,"AD-S, Room VIRTUAL", , , , Mon,07:00PM - 08:50PM,"AD-S, Room VIRTUAL",FALSE,FALSE,FALSE, Mon,08:30AM - 10:30AM (2022/12/05),TBA,J. McCuaig, 0 / 17,0.5,Undergraduate
Fall 2022,Closed,CIS*2430*0201 (7223) Object Oriented Programming,Guelph," Mon, Wed, Fri",02:30PM - 03:20PM,"AD-S, Room VIRTUAL", , , , Wed,08:30AM - 10:20AM,"AD-S, Room VIRTUAL",FALSE,FALSE,FALSE, Mon,08:30AM - 10:30AM (2022/12/05),TBA,J. McCuaig, 0 / 17,0.5,Undergraduate
Fall 2022,Closed,CIS*2430*0202 (7224) Object Oriented Programming,Guelph," Mon, Wed, Fri",02:30PM - 03:20PM,"AD-S, Room VIRTUAL", , , , Tues,11:30AM - 01:20PM,"AD-S, Room VIRTUAL",FALSE,FALSE,FALSE, Mon,08:30AM - 10:30AM (2022/12/05),TBA,J. McCuaig, 0 / 17,0.5,Undergraduate
Fall 2022,Closed,CIS*2430*0203 (7225) Object Oriented Programming,Guelph," Mon, Wed, Fri",02:30PM - 03:20PM,"AD-S, Room VIRTUAL", , , , Mon,12:30PM - 02:20PM,"AD-S, Room VIRTUAL",FALSE,FALSE,FALSE, Mon,08:30AM - 10:30AM (2022/12/05),TBA,J. McCuaig, 0 / 17,0.5,Undergraduate
Fall 2022,Closed,CIS*2430*0204 (7226) Object Oriented Programming,Guelph," Mon, Wed, Fri",02:30PM - 03:20PM,"AD-S, Room VIRTUAL", , , , Fri,12:30PM - 02:20PM,"AD-S, Room VIRTUAL",FALSE,FALSE,FALSE, Mon,08:30AM - 10:30AM (2022/12/05),TBA,J. McCuaig, 0 / 17,0.5,Undergraduate
Fall 2022,Closed,CIS*2430*0205 (7227) Object Oriented Programming,Guelph," Mon, Wed, Fri",02:30PM - 03:20PM,"AD-S, Room VIRTUAL", , , , Thur,08:30AM - 10:20AM,"AD-S, Room VIRTUAL",FALSE,FALSE,FALSE, Mon,08:30AM - 10:30AM (2022/12/05),TBA,J. McCuaig, 0 / 17,0.5,Undergraduate
Fall 2022,Closed,CIS*2430*0206 (7228) Object Oriented Programming,Guelph," Mon, Wed, Fri",02:30PM - 03:20PM,"AD-S, Room VIRTUAL", , , , Wed,07:00PM - 08:50PM,"AD-S, Room VIRTUAL",FALSE,FALSE,FALSE, Mon,08:30AM - 10:30AM (2022/12/05),TBA,J. McCuaig, 0 / 17,0.5,Undergraduate
Fall 2022,Closed,CIS*2430*0207 (7229) Object Oriented Programming,Guelph," Mon, Wed, Fri",02:30PM - 03:20PM,"AD-S, Room VIRTUAL", , , , Mon,07:00PM - 08:50PM,"AD-S, Room VIRTUAL",FALSE,FALSE,FALSE, Mon,08:30AM - 10:30AM (2022/12/05),TBA,J. McCuaig, 0 / 17,0.5,Undergraduate
Fall 2022,Closed,CIS*2520*0101 (7230) Data Structures,Guelph," Tues, Thur",02:30PM - 03:50PM,"MACN, Room 113", , , , Fri,12:30PM - 02:20PM,"MACN, Room 118",FALSE,FALSE,FALSE, Tues,11:30AM - 01:30PM (2022/12/06),TBA,C. Obimbo, 0 / 14,0.5,Undergraduate
Fall 2022,Closed,CIS*2520*0102 (7231) Data Structures,Guelph," Tues, Thur",02:30PM - 03:50PM,"MACN, Room 113", , , , Wed,03:30PM - 05:20PM,"ROZH, Room 106",FALSE,FALSE,FALSE, Tues,11:30AM - 01:30PM (2022/12/06),TBA,C. Obimbo, 0 / 14,0.5,Undergraduate
Fall 2022,Closed,CIS*2520*0103 (7232) Data Structures,Guelph," Tues, Thur",02:30PM - 03:50PM,"MACN, Room 113", , , , Mon,08:30AM - 10:20AM,"ALEX, Room 028",FALSE,FALSE,FALSE, Tues,11:30AM - 01:30PM (2022/12/06),TBA,C. Obimbo, 0 / 14,0.5,Undergraduate
